City,Location,Price,Bedrooms,Baths,Area
Rawalpindi,"Bahria Town Phase 7,  Bahria Town Rawalpindi, Rawalpindi",14500000,2,2,1598
Rawalpindi,"Faizabad,  Rawalpindi, Rawalpindi",6500000,3,3,1148
Rawalpindi,"Bahria Town Phase 8 - Ali Block,  Bahria Town Phase 8 - Safari Valley, Rawalpindi",19000000,3,3,1125
Rawalpindi,"Bahria Town Phase 4,  Bahria Town Rawalpindi, Rawalpindi",41000000,5,6,2250
Rawalpindi,"Bahria Town Phase 3,  Bahria Town Rawalpindi, Rawalpindi",48000000,5,5,2250
Rawalpindi,"Bahria Town Phase 8 - Safari Valley,  Bahria Town Phase 8, Rawalpindi",15500000,3,4,1125
Rawalpindi,"Bahria Town Phase 7,  Bahria Town Rawalpindi, Rawalpindi",40000000,5,5,2250
Rawalpindi,"Bahria Town Phase 8 - Usman Block,  Bahria Town Phase 8 - Safari Valley, Rawalpindi",27000000,5,6,1575
Rawalpindi,"Wakeel Colony,  Islamabad Highway, Rawalpindi",9000000,3,3,675
Rawalpindi,"Gulshan Abad Sector 3,  Gulshan Abad, Rawalpindi",23500000,6,6,2250
Rawalpindi,"Gulshan Abad Sector 2,  Gulshan Abad, Rawalpindi",28000000,6,6,2250
Rawalpindi,"Snober City,  Adiala Road, Rawalpindi",13700000,4,4,1350
Rawalpindi,"Bahria Town Phase 7,  Bahria Town Rawalpindi, Rawalpindi",45500000,5,6,2250
Rawalpindi,"Bahria Greens - Overseas Enclave,  Bahria Town Phase 8, Rawalpindi",49000000,5,6,2700
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",27500000,5,5,1575
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",25000000,5,5,1575
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",26000000,5,6,1575
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",27000000,5,5,1575
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",26000000,5,5,1575
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",26000000,5,5,1575
Rawalpindi,"Gulshan Abad,  Rawalpindi, Rawalpindi",27000000,6,6,2250
Rawalpindi,"Gulshan Abad,  Rawalpindi, Rawalpindi",24000000,6,6,2250
Rawalpindi,"Snober City,  Adiala Road, Rawalpindi",9800000,3,4,900
Rawalpindi,"Snober City,  Adiala Road, Rawalpindi",10500000,3,3,1125
Rawalpindi,"Gulshan Abad Sector 3,  Gulshan Abad, Rawalpindi",26500000,5,5,2250
Rawalpindi,"Gulshan Abad Sector 1,  Gulshan Abad, Rawalpindi",17800000,4,4,2250
Rawalpindi,"Gulshan Abad,  Rawalpindi, Rawalpindi",19000000,6,6,2250
Rawalpindi,"Bahria Town Phase 4,  Bahria Town Rawalpindi, Rawalpindi",44000000,8,5,2250
Rawalpindi,"Bahria Town Phase 7,  Bahria Town Rawalpindi, Rawalpindi",43500000,5,5,2250
Rawalpindi,"Bahria Town Phase 8 - Ali Block,  Bahria Town Phase 8 - Safari Valley, Rawalpindi",18500000,4,4,1125
Rawalpindi,"Airport Housing Society,  Rawalpindi, Rawalpindi",14500000,4,6,1125
Rawalpindi,"Airport Housing Society - Sector 4,  Airport Housing Society, Rawalpindi",14000000,4,5,1125
Rawalpindi,"Bahria Town Phase 8 - Safari Valley,  Bahria Town Phase 8, Rawalpindi",27500000,5,7,1575
Rawalpindi,"Airport Housing Society,  Rawalpindi, Rawalpindi",11500000,3,4,1125
Rawalpindi,"Airport Housing Society,  Rawalpindi, Rawalpindi",18000000,4,6,1350
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",18500000,4,3,1125
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",20000000,4,5,1125
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",17000000,3,4,1125
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",26000000,5,6,1575
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",35000000,5,6,2250
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",30500000,5,6,2250
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",45000000,6,6,2452
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",23500000,5,6,1575
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",21000000,3,3,1125
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",21000000,3,3,1125
Rawalpindi,"Bahria Town Phase 8 - Safari Valley,  Bahria Town Phase 8, Rawalpindi",27000000,5,5,1575
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",30000000,5,5,1575
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",28000000,5,5,1575
Rawalpindi,"Bahria Town Phase 3,  Bahria Town Rawalpindi, Rawalpindi",35000000,5,6,2250
Rawalpindi,"Bahria Town Phase 5,  Bahria Town Rawalpindi, Rawalpindi",64000000,6,6,4500
Rawalpindi,"Bahria Town Phase 3,  Bahria Town Rawalpindi, Rawalpindi",60000000,5,5,4500
Rawalpindi,"Bahria Town Phase 8 - Safari Valley,  Bahria Town Phase 8, Rawalpindi",28000000,5,5,1575
Rawalpindi,"Airport Housing Society,  Rawalpindi, Rawalpindi",12000000,4,4,1125
Rawalpindi,"Bahria Town - Safari Villas,  Bahria Town Rawalpindi, Rawalpindi",9500000,2,2,990
Rawalpindi,"Airport Housing Society - Sector 4,  Airport Housing Society, Rawalpindi",14000000,4,4,1350
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",22500000,5,6,1575
Rawalpindi,"Taj Residencia - Gardenia Block,  Taj Residencia, Rawalpindi",17100000,2,2,945
Rawalpindi,"Bahria Town Phase 7,  Bahria Town Rawalpindi, Rawalpindi",43500000,5,6,2250
Rawalpindi,"Bahria Town Phase 8 - Safari Valley,  Bahria Town Phase 8, Rawalpindi",30500000,4,5,1575
Rawalpindi,"Bahria Town Phase 8 - Abu Bakar Block,  Bahria Town Phase 8 - Safari Valley, Rawalpindi",27000000,5,7,1575
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",47500000,5,6,2250
Rawalpindi,"Snober City,  Adiala Road, Rawalpindi",11000000,3,3,1125
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",19700000,3,3,1125
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",20000000,3,3,1125
Rawalpindi,"Range Road,  Rawalpindi, Rawalpindi",17000000,4,5,1350
Rawalpindi,"Range Road,  Rawalpindi, Rawalpindi",6800000,3,3,900
Rawalpindi,"Misryal Road,  Rawalpindi, Rawalpindi",6200000,2,3,1125
Rawalpindi,"Range Road,  Rawalpindi, Rawalpindi",15800000,6,6,1350
Rawalpindi,"Range Road,  Rawalpindi, Rawalpindi",16000000,4,4,1125
Rawalpindi,"Dhok Sayedan Road,  Rawalpindi, Rawalpindi",7000000,2,3,900
Rawalpindi,"Snober City,  Adiala Road, Rawalpindi",8750000,3,3,1125
Rawalpindi,"Gulshan Abad Sector 1,  Gulshan Abad, Rawalpindi",12800000,4,4,1350
Rawalpindi,"Gulshan Abad Sector 1,  Gulshan Abad, Rawalpindi",26000000,6,6,2700
Rawalpindi,"Gulshan Abad,  Rawalpindi, Rawalpindi",20500000,4,4,2250
Rawalpindi,"Gulshan Abad Sector 3,  Gulshan Abad, Rawalpindi",26000000,6,6,2250
Rawalpindi,"Gulshan Abad Sector 3,  Gulshan Abad, Rawalpindi",22500000,6,6,2250
Rawalpindi,"Gulshan Abad,  Rawalpindi, Rawalpindi",19000000,6,6,2250
Rawalpindi,"Gulshan Abad Sector 2,  Gulshan Abad, Rawalpindi",45000000,6,6,4500
Rawalpindi,"Snober City,  Adiala Road, Rawalpindi",16000000,4,5,1575
Rawalpindi,"Bahria Town Phase 5,  Bahria Town Rawalpindi, Rawalpindi",67500000,8,6,4500
Rawalpindi,"Bahria Town Phase 8 - Ali Block,  Bahria Town Phase 8 - Safari Valley, Rawalpindi",19000000,4,5,1575
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",24000000,5,7,1575
Rawalpindi,"Bahria Greens - Overseas Enclave,  Bahria Town Phase 8, Rawalpindi",43000000,5,6,2925
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",33000000,5,6,2250
Rawalpindi,"Bahria Town Phase 8 - Safari Valley,  Bahria Town Phase 8, Rawalpindi",25500000,5,7,1575
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",34500000,5,7,2250
Rawalpindi,"Adiala Road,  Rawalpindi, Rawalpindi",13700000,3,3,1350
Rawalpindi,"Bahria Town Phase 8 - Abu Bakar Block,  Bahria Town Phase 8 - Safari Valley, Rawalpindi",28500000,5,6,1575
Rawalpindi,"Dhoke Banaras Road,  Rawalpindi, Rawalpindi",3500000,2,1,450
Rawalpindi,"Misryal Road,  Rawalpindi, Rawalpindi",6500000,2,2,900
Rawalpindi,"Misryal Road,  Rawalpindi, Rawalpindi",6600000,4,4,675
Rawalpindi,"Range Road,  Rawalpindi, Rawalpindi",15000000,4,4,1125
Rawalpindi,"Range Road,  Rawalpindi, Rawalpindi",16000000,3,4,1125
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",42500000,5,6,2452
Rawalpindi,"Bahria Greens - Overseas Enclave,  Bahria Town Phase 8, Rawalpindi",45000000,5,6,2452
Rawalpindi,"Adiala Road,  Rawalpindi, Rawalpindi",18800000,6,6,2250
Rawalpindi,"Gulshan Abad,  Rawalpindi, Rawalpindi",26000000,6,6,2250
Rawalpindi,"Gulshan Abad,  Rawalpindi, Rawalpindi",27000000,6,6,2250
Rawalpindi,"Sadiqabad,  Rawalpindi, Rawalpindi",14500000,4,4,810
Rawalpindi,"Bahria Town Phase 8 - Block H,  Bahria Town Phase 8, Rawalpindi",31000000,3,4,2700
Rawalpindi,"Bahria Town Phase 3,  Bahria Town Rawalpindi, Rawalpindi",120000000,5,5,5400
Rawalpindi,"Bahria Town Phase 3,  Bahria Town Rawalpindi, Rawalpindi",49000000,5,6,2250
Rawalpindi,"Bahria Town Phase 5,  Bahria Town Rawalpindi, Rawalpindi",85000000,5,6,3375
Rawalpindi,"Bahria Town Phase 3,  Bahria Town Rawalpindi, Rawalpindi",105000000,5,6,4500
Rawalpindi,"Bahria Town Phase 3,  Bahria Town Rawalpindi, Rawalpindi",50300000,5,6,2700
Rawalpindi,"Bahria Heights 1,  Bahria Town Rawalpindi, Rawalpindi",29000000,2,3,1800
Rawalpindi,"Bahria Town Phase 7,  Bahria Town Rawalpindi, Rawalpindi",170000000,6,7,9000
Rawalpindi,"Bahria Town Phase 7,  Bahria Town Rawalpindi, Rawalpindi",170000000,6,6,9000
Rawalpindi,"Gulshan Abad Sector 2,  Gulshan Abad, Rawalpindi",26000000,6,6,2250
Rawalpindi,"Bahria Town Phase 8 - Safari Valley,  Bahria Town Phase 8, Rawalpindi",25000000,5,5,1575
Rawalpindi,"Bahria Town Phase 8 - Safari Valley,  Bahria Town Phase 8, Rawalpindi",27500000,5,5,1575
Rawalpindi,"Bahria Town Phase 8 - Safari Valley,  Bahria Town Phase 8, Rawalpindi",19000000,4,4,1125
Rawalpindi,"Bahria Greens - Overseas Enclave,  Bahria Town Phase 8, Rawalpindi",39500000,5,6,2452
Rawalpindi,"Misryal Road,  Rawalpindi, Rawalpindi",9800000,5,4,1012
Rawalpindi,"New Lalazar,  Rawalpindi, Rawalpindi",28000000,4,6,1822
Rawalpindi,"Bahria Town - Civic Centre,  Bahria Town Phase 4, Rawalpindi",8500000,2,2,1080
Rawalpindi,"Bahria Town - Civic Centre,  Bahria Town Phase 4, Rawalpindi",6500000,1,1,608
Rawalpindi,"Bahria Town - Civic Centre,  Bahria Town Phase 4, Rawalpindi",7500000,2,2,990
Rawalpindi,"Bahria Town - Civic Centre,  Bahria Town Phase 4, Rawalpindi",5500000,1,1,608
Rawalpindi,"Bahria Town - Civic Centre,  Bahria Town Phase 4, Rawalpindi",8200000,2,2,1058
Rawalpindi,"Bahria Town Phase 8 - Safari Valley,  Bahria Town Phase 8, Rawalpindi",22000000,5,5,1575
Rawalpindi,"Bahria Town Phase 8 - Block C,  Bahria Town Phase 8, Rawalpindi",43000000,5,5,2250
Rawalpindi,"Bahria Town Phase 8 - Block C,  Bahria Town Phase 8, Rawalpindi",55000000,5,5,4500
Rawalpindi,"Airport Housing Society - Sector 4,  Airport Housing Society, Rawalpindi",12000000,3,4,1125
Rawalpindi,"Askari 14,  Rawalpindi, Rawalpindi",44500000,4,3,2700
Rawalpindi,"Bahria Town Phase 8 - Awami Villas 3,  Bahria Town Phase 8, Rawalpindi",6375000,2,1,788
Rawalpindi,"Bahria Town Phase 8 - Umer Block,  Bahria Town Phase 8 - Safari Valley, Rawalpindi",26000000,5,6,1575
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",18500000,3,4,1125
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",26500000,5,6,1575
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",32500000,5,6,1575
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",17500000,3,4,1125
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",24000000,5,6,1575
Rawalpindi,"Bahria Town Phase 8 - Safari Valley,  Bahria Town Phase 8, Rawalpindi",25000000,5,6,1575
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",35000000,5,6,2250
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",16200000,3,4,1125
Rawalpindi,"Bahria Town Phase 3,  Bahria Town Rawalpindi, Rawalpindi",119000000,5,6,5400
Rawalpindi,"Bahria Town Phase 8 - Block F,  Bahria Town Phase 8, Rawalpindi",42000000,5,8,2250
Rawalpindi,"Bahria Town Phase 4,  Bahria Town Rawalpindi, Rawalpindi",18500000,2,2,1102
Rawalpindi,"Bahria Town - Civic Centre,  Bahria Town Phase 4, Rawalpindi",12500000,3,3,1350
Rawalpindi,"Bahria Town - Civic Centre,  Bahria Town Phase 4, Rawalpindi",7700000,2,2,900
Rawalpindi,"Bahria Town - Civic Centre,  Bahria Town Phase 4, Rawalpindi",8500000,2,2,1080
Rawalpindi,"Bahria Town - Civic Centre,  Bahria Town Phase 4, Rawalpindi",7200000,2,2,1058
Rawalpindi,"Railway Scheme 9,  Rawalpindi, Rawalpindi",11500000,6,6,900
Rawalpindi,"Airport Housing Society - Sector 4,  Airport Housing Society, Rawalpindi",21000000,5,6,1125
Rawalpindi,"Rail View Housing Society,  Rawalpindi, Rawalpindi",13500000,6,6,1125
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",19500000,3,3,1125
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",25000000,5,5,1575
Rawalpindi,"Bahria Town Phase 8 - Umer Block,  Bahria Town Phase 8 - Safari Valley, Rawalpindi",22800000,5,5,1575
Rawalpindi,"Bahria Town Phase 8 - Umer Block,  Bahria Town Phase 8 - Safari Valley, Rawalpindi",22000000,5,5,1462
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",39500000,5,5,2812
Rawalpindi,"Bahria Town Phase 8 - Block H,  Bahria Town Phase 8, Rawalpindi",31000000,3,4,2700
Rawalpindi,"Bahria Town Phase 8 - Awami Villas 2,  Bahria Town Phase 8, Rawalpindi",7500000,2,1,788
Rawalpindi,"Bahria Town Phase 8 - Safari Homes,  Bahria Town Phase 8, Rawalpindi",24000000,0,0,1800
Rawalpindi,"Wakeel Colony,  Islamabad Highway, Rawalpindi",7700000,4,2,562
Rawalpindi,"Bahria Town Phase 8 - Usman Block,  Bahria Town Phase 8 - Safari Valley, Rawalpindi",23000000,3,4,1575
Rawalpindi,"Bahria Town Phase 8 - Ali Block,  Bahria Town Phase 8 - Safari Valley, Rawalpindi",16500000,3,4,1125
Rawalpindi,"Media Town,  Rawalpindi, Rawalpindi",59000000,6,6,2790
Rawalpindi,"Snober City,  Adiala Road, Rawalpindi",11900000,4,4,1125
Rawalpindi,"Bahria Town Phase 8 - Usman Block,  Bahria Town Phase 8 - Safari Valley, Rawalpindi",31000000,5,6,1575
Rawalpindi,"Bahria Town Phase 8 - Block H,  Bahria Town Phase 8, Rawalpindi",39000000,5,6,2250
Rawalpindi,"Bahria Town Phase 8 - Usman Block,  Bahria Town Phase 8 - Safari Valley, Rawalpindi",31000000,5,6,1575
Rawalpindi,"Gulshan-e-Iqbal,  Rawalpindi, Rawalpindi",13500000,4,6,1125
Rawalpindi,"Railway Scheme 9,  Rawalpindi, Rawalpindi",13000000,7,6,1800
Rawalpindi,"Ideal Homes Society,  Rawalpindi, Rawalpindi",21000000,7,6,1575
Rawalpindi,"Faisal Colony,  Rawalpindi, Rawalpindi",16500000,4,5,1125
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",25000000,5,6,1575
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",36000000,5,6,2250
Rawalpindi,"Bahria Town Phase 4,  Bahria Town Rawalpindi, Rawalpindi",75000000,6,6,4500
Rawalpindi,"Bahria Town Phase 7,  Bahria Town Rawalpindi, Rawalpindi",44000000,5,6,2250
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",30000000,5,6,1575
Rawalpindi,"Bahria Town Phase 8 - Ali Block,  Bahria Town Phase 8 - Safari Valley, Rawalpindi",20500000,4,4,1125
Rawalpindi,"Gulshan Abad,  Rawalpindi, Rawalpindi",13000000,3,3,2250
Rawalpindi,"Bahria Town Phase 8 - Usman Block,  Bahria Town Phase 8 - Safari Valley, Rawalpindi",30000000,5,5,1575
Rawalpindi,"Gulshan Abad,  Rawalpindi, Rawalpindi",18800000,6,6,2250
Rawalpindi,"Lalazar,  Rawalpindi, Rawalpindi",25000000,5,6,2250
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",38000000,6,6,2250
Rawalpindi,"Bahria Town Phase 8 - Awami Villas 3,  Bahria Town Phase 8, Rawalpindi",6000000,2,1,810
Rawalpindi,"Bahria Town Phase 8 - Awami Villas 1,  Bahria Town Phase 8, Rawalpindi",9600000,2,1,1125
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",17500000,4,5,1125
Rawalpindi,"Bahria Town - Safari Villas,  Bahria Town Rawalpindi, Rawalpindi",5000000,1,1,495
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",34500000,5,6,2250
Rawalpindi,"Askari 14,  Rawalpindi, Rawalpindi",68000000,5,6,4500
Rawalpindi,"Misryal Road,  Rawalpindi, Rawalpindi",9500000,2,3,1012
Rawalpindi,"Misryal Road,  Rawalpindi, Rawalpindi",7500000,2,2,788
Rawalpindi,"Misryal Road,  Rawalpindi, Rawalpindi",12000000,3,4,1125
Rawalpindi,"Misryal Road,  Rawalpindi, Rawalpindi",12500000,4,4,900
Rawalpindi,"Misryal Road,  Rawalpindi, Rawalpindi",10800000,2,3,1125
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",18000000,3,4,1125
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",28000000,5,6,1575
Rawalpindi,"KRL Road,  Rawalpindi, Rawalpindi",15500000,8,6,1350
Rawalpindi,"Al-Noor Colony,  Rawalpindi, Rawalpindi",16700000,4,5,1125
Rawalpindi,"Bahria Town - Safari Villas,  Bahria Town Rawalpindi, Rawalpindi",62500000,4,5,6300
Rawalpindi,"Airport Housing Society,  Rawalpindi, Rawalpindi",13500000,4,3,1125
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",22500000,3,4,1125
Rawalpindi,"Gulbahar Scheme - Sector 1,  Gulbahar Scheme, Rawalpindi",5100000,2,2,742
Rawalpindi,"Misryal Road,  Rawalpindi, Rawalpindi",11500000,4,4,900
Rawalpindi,"Shalley Valley,  Rawalpindi, Rawalpindi",25000000,4,6,1350
Rawalpindi,"Westridge 2,  Westridge, Rawalpindi",36000000,5,6,1800
Rawalpindi,"Shalley Valley,  Rawalpindi, Rawalpindi",17800000,5,6,1350
Rawalpindi,"Range Road,  Rawalpindi, Rawalpindi",8500000,2,4,562
Rawalpindi,"Chakra,  Rawalpindi, Rawalpindi",5500000,2,3,900
Rawalpindi,"Misryal Road,  Rawalpindi, Rawalpindi",7000000,2,2,900
Rawalpindi,"Range Road,  Rawalpindi, Rawalpindi",13000000,4,4,1012
Rawalpindi,"Misryal Road,  Rawalpindi, Rawalpindi",15000000,5,5,1800
Rawalpindi,"Misryal Road,  Rawalpindi, Rawalpindi",9500000,3,2,855
Rawalpindi,"Bahria Town Phase 8 - Awami Villas 2,  Bahria Town Phase 8, Rawalpindi",7500000,2,1,1125
Rawalpindi,"Adiala Road,  Rawalpindi, Rawalpindi",3475000,3,3,630
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",4800000,2,2,765
Rawalpindi,"Bahria Town Phase 8 - Block B,  Bahria Town Phase 8, Rawalpindi",30000000,5,5,2250
Rawalpindi,"Airport Housing Society,  Rawalpindi, Rawalpindi",17000000,0,0,1575
Rawalpindi,"Airport Housing Society,  Rawalpindi, Rawalpindi",16500000,0,0,1125
Rawalpindi,"Airport Housing Society,  Rawalpindi, Rawalpindi",13500000,0,0,1125
Rawalpindi,"Airport Housing Society,  Rawalpindi, Rawalpindi",17000000,0,0,1508
Rawalpindi,"Airport Housing Society,  Rawalpindi, Rawalpindi",12000000,3,4,1260
Rawalpindi,"Airport Housing Society,  Rawalpindi, Rawalpindi",12500000,3,3,1125
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",24500000,5,6,1575
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",36000000,5,6,2250
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",16500000,3,4,1125
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",34500000,5,6,2250
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",29000000,5,6,1575
Rawalpindi,"Wakeel Colony,  Islamabad Highway, Rawalpindi",9500000,0,0,1125
Rawalpindi,"Wakeel Colony,  Islamabad Highway, Rawalpindi",9000000,0,0,1125
Rawalpindi,"Wakeel Colony,  Islamabad Highway, Rawalpindi",11000000,0,0,1125
Rawalpindi,"Wakeel Colony,  Islamabad Highway, Rawalpindi",16000000,4,4,1125
Rawalpindi,"Wakeel Colony,  Islamabad Highway, Rawalpindi",7800000,2,2,900
Rawalpindi,"Wakeel Colony,  Islamabad Highway, Rawalpindi",6800000,2,2,675
Rawalpindi,"Wakeel Colony,  Islamabad Highway, Rawalpindi",13000000,4,4,1012
Rawalpindi,"Airport Housing Society,  Rawalpindi, Rawalpindi",8000000,4,0,450
Rawalpindi,"Airport Housing Society - Sector 4,  Airport Housing Society, Rawalpindi",25000000,7,0,1800
Rawalpindi,"Airport Housing Society,  Rawalpindi, Rawalpindi",13500000,0,0,1125
Rawalpindi,"Airport Housing Society,  Rawalpindi, Rawalpindi",14000000,4,4,1350
Rawalpindi,"Hub Commercial,  Bahria Town Phase 8 - Safari Valley, Rawalpindi",3300000,1,1,495
Rawalpindi,"Bahria Town Phase 8 - Ali Block,  Bahria Town Phase 8 - Safari Valley, Rawalpindi",17500000,3,4,1125
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",7500000,2,2,788
Rawalpindi,"Bahria Mini Commercial Center,  Bahria Town Phase 7, Rawalpindi",5000000,2,2,652
Rawalpindi,"Bahria Town Phase 5,  Bahria Town Rawalpindi, Rawalpindi",66000000,7,6,4500
Rawalpindi,"Bahria Town Phase 7,  Bahria Town Rawalpindi, Rawalpindi",15000000,2,2,1598
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",37000000,5,6,2250
Rawalpindi,"Airport Housing Society,  Rawalpindi, Rawalpindi",15500000,5,5,1260
Rawalpindi,"Wakeel Colony,  Islamabad Highway, Rawalpindi",9500000,4,3,990
Rawalpindi,"Wakeel Colony,  Islamabad Highway, Rawalpindi",10500000,0,0,900
Rawalpindi,"Airport Housing Society,  Rawalpindi, Rawalpindi",12500000,4,4,1125
Rawalpindi,"Airport Housing Society,  Rawalpindi, Rawalpindi",16000000,5,5,1260
Rawalpindi,"Bahria Town Phase 8 - Abu Bakar Block,  Bahria Town Phase 8 - Safari Valley, Rawalpindi",24500000,5,6,1575
Rawalpindi,"Bahria Town Phase 4,  Bahria Town Rawalpindi, Rawalpindi",12800000,1,1,810
Rawalpindi,"Bahria Town Phase 8 - Rafi Block,  Bahria Town Phase 8, Rawalpindi",47000000,4,4,2250
Rawalpindi,"Bahria Safari Valley - Sector C,  Bahria Town Phase 8 - Safari Valley, Rawalpindi",27000000,5,4,1575
Rawalpindi,"Bahria Town Phase 8 - Awami Villas 1,  Bahria Town Phase 8, Rawalpindi",9500000,2,1,1125
Rawalpindi,"Bahria Greens - Overseas Enclave,  Bahria Town Phase 8, Rawalpindi",5800000,2,1,698
Rawalpindi,"Adiala Road,  Rawalpindi, Rawalpindi",9850000,2,3,1800
Rawalpindi,"Bahria Town Phase 8 - Block B,  Bahria Town Phase 8, Rawalpindi",122500000,5,5,6750
Rawalpindi,"Bahria Town Phase 8 - Block M,  Bahria Town Phase 8, Rawalpindi",22500000,4,6,1238
Rawalpindi,"Bahria Town Phase 8 - Ali Block,  Bahria Town Phase 8 - Safari Valley, Rawalpindi",19000000,3,3,1125
Rawalpindi,"Bahria Town Phase 8 - Usman Block,  Bahria Town Phase 8 - Safari Valley, Rawalpindi",23000000,5,5,1575
Rawalpindi,"Adiala Road,  Rawalpindi, Rawalpindi",13500000,6,6,1125
Rawalpindi,"Adiala Road,  Rawalpindi, Rawalpindi",5200000,2,3,900
Rawalpindi,"Bahria Town - Civic Centre,  Bahria Town Phase 4, Rawalpindi",14000000,2,2,1102
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",29500000,5,6,1575
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",30000000,5,5,1575
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",25000000,5,5,1575
Rawalpindi,"Bahria Town Phase 8,  Bahria Town Rawalpindi, Rawalpindi",28000000,5,6,1575
Rawalpindi,"Bahria Town Phase 8 - Safari Homes,  Bahria Town Phase 8, Rawalpindi",11400000,2,2,1125
Rawalpindi,"Bahria Town Phase 4,  Bahria Town Rawalpindi, Rawalpindi",7500000,1,1,585
Rawalpindi,"Bahria Town Phase 4,  Bahria Town Rawalpindi, Rawalpindi",15000000,2,2,1080
